Timestamp,Price,LDP
1738335206,1841.08,8
1738335208,1841.27,7
1738335210,1841.94,4
1738335212,1841.72,2
1738335214,1841.43,3
1738335216,1841.43,3
1738335218,1841.47,7
1738335220,1841.12,2
1738335222,1841.18,8
1738335224,1840.92,2
1738335226,1840.46,6
1738335228,1840.13,3
1738335230,1839,0
1738335232,1838.94,4
1738335234,1840.25,5
1738335236,1840.42,2
1738335238,1840.62,2
1738335240,1840.08,8
1738335242,1839.71,1
1738335244,1839.8,0
1738335246,1839.95,5
1738335248,1840.08,8
1738335250,1839.91,1
1738335252,1840.17,7
1738335254,1839.97,7
1738335256,1839.63,3
1738335258,1839.8,0
1738335260,1839.08,8
1738335262,1839.46,6
1738335264,1839.22,2
1738335266,1839.04,4
1738335268,1838.86,6
1738335270,1838.61,1
1738335272,1838.6,0
1738335274,1838.39,9
1738335276,1838.9,0
1738335278,1838.42,2
1738335280,1838.73,3
1738335282,1839.12,2
1738335284,1839.57,7
1738335286,1839.62,2
1738335288,1839.69,9
1738335290,1839.54,4
1738335292,1839.42,2
1738335294,1839.88,8
1738335296,1839.56,6
1738335298,1838.74,4
1738335300,1838.42,2
1738335302,1838.46,6
1738335304,1837.66,6
1738335306,1837.48,8
1738335308,1837.41,1
1738335310,1837.52,2
1738335312,1837.43,3
1738335314,1837.55,5
1738335316,1838.01,1
1738335318,1837.18,8
1738335320,1837.24,4
1738335322,1836.96,6
1738335324,1837.1,0
1738335326,1837.08,8
1738335328,1837.21,1
1738335330,1837.74,4
1738335332,1837.43,3
1738335334,1837.2,0
1738335336,1837.27,7
1738335338,1837.01,1
1738335340,1838.05,5
1738335342,1838.48,8
1738335344,1837.89,9
1738335346,1837.55,5
1738335348,1837.01,1
1738335350,1837.23,3
1738335352,1837.01,1
1738335354,1837.02,2
1738335356,1836.35,5
1738335358,1836.7,0
1738335360,1836.88,8
1738335362,1836.87,7
1738335364,1836.99,9
1738335366,1836.99,9
1738335368,1837.18,8
1738335370,1836.63,3
1738335372,1836.67,7
1738335374,1836.51,1
1738335376,1835.79,9
1738335378,1835.61,1
1738335380,1836.89,9
1738335382,1836.62,2
1738335384,1836.77,7
1738335386,1836.91,1
1738335388,1837.53,3
1738335390,1837.72,2
1738335392,1838.18,8
1738335394,1838.33,3
1738335396,1838.31,1
1738335398,1838.3,0
1738335400,1837.72,2
1738335402,1838.02,2
1738335404,1837.96,6
1738335406,1838.42,2
1738335408,1839.01,1
1738335410,1838.21,1
1738335412,1838.98,8
1738335414,1838.98,8
1738335416,1839.5,0
1738335418,1840.27,7
1738335420,1840.39,9
1738335422,1840.73,3
1738335424,1841.08,8
1738335426,1841.42,2
1738335428,1841.1,0
1738335430,1841.71,1
1738335432,1841,0
1738335434,1841.85,5
1738335436,1841.33,3
1738335438,1841.66,6
1738335440,1842.61,1
1738335442,1843.13,3
1738335444,1843.12,2
1738335446,1843.4,0
1738335448,1843.59,9
1738335450,1843.11,1
1738335452,1842.99,9
1738335454,1843.04,4
1738335456,1842.63,3
1738335458,1843.03,3
1738335460,1843.31,1
1738335462,1842.85,5
1738335464,1842.56,6
1738335466,1842.48,8
1738335468,1842.43,3
1738335470,1842.19,9
1738335472,1842.19,9
1738335474,1842.92,2
1738335476,1842.82,2
1738335478,1841.75,5
1738335480,1841.23,3
1738335482,1841.1,0
1738335484,1841,0
1738335486,1841.01,1
1738335488,1841.65,5
1738335490,1841.75,5
1738335492,1841.86,6
1738335494,1842.42,2
1738335496,1842.02,2
1738335498,1841.34,4
1738335500,1841.33,3
1738335502,1841.53,3
1738335504,1841.4,0
1738335506,1841.62,2
1738335508,1842.03,3
1738335510,1841.37,7
1738335512,1841.86,6
1738335514,1841.43,3
1738335516,1840.17,7
1738335518,1840.18,8
1738335520,1839.37,7
1738335522,1839.59,9
1738335524,1839.46,6
1738335526,1839.07,7
1738335528,1839.6,0
1738335530,1839.5,0
1738335532,1839.29,9
1738335534,1839.18,8
1738335536,1838.92,2
1738335538,1838.65,5
1738335540,1838.33,3
1738335542,1837.74,4
1738335544,1838.34,4
1738335546,1838.04,4
1738335548,1838.7,0
1738335550,1838.53,3
1738335552,1838.57,7
1738335554,1839.58,8
1738335556,1839.11,1
1738335558,1839.32,2
1738335560,1839.86,6
1738335562,1839.42,2
1738335564,1839.71,1
1738335566,1839.58,8
1738335568,1838.81,1
1738335570,1839.45,5
1738335572,1839.93,3
1738335574,1840,0
1738335576,1839.4,0
1738335578,1839.33,3
1738335580,1838.67,7
1738335582,1838.88,8
1738335584,1838.84,4
1738335586,1838.67,7
1738335588,1839.12,2
1738335590,1838.79,9
1738335592,1839.05,5
1738335594,1839.68,8
1738335596,1840.15,5
1738335598,1840.23,3
1738335600,1840.52,2
1738335602,1840.24,4
1738335604,1840.18,8
1738335606,1840.13,3
1738335608,1839.91,1
1738335610,1840.14,4
1738335612,1840.22,2
1738335614,1840.18,8
1738335616,1839.79,9
1738335618,1839.58,8
1738315624,1765.77,7
1738315626,1765.94,4
1738315628,1767.11,1
1738315630,1766.89,9
1738315632,1766.73,3
1738315634,1766.43,3
1738315636,1766.69,9
1738315638,1766.56,6
1738315640,1766.25,5
1738315642,1766.11,1
1738315644,1766.14,4
1738315646,1765.94,4
1738315648,1765.28,8
1738315650,1765.51,1
1738315652,1765.43,3
1738315654,1764.8,0
1738315656,1764.87,7
1738315658,1765.04,4
1738315660,1765.14,4
1738315662,1765.77,7
1738315664,1766.08,8
1738315666,1765.97,7
1738315668,1765.48,8
1738315670,1766.08,8
1738315672,1765.79,9
1738315674,1765.93,3
1738315676,1765.44,4
1738315678,1766.03,3
1738315680,1766.43,3
1738315682,1767.6,0
1738315684,1767.47,7
1738315686,1767.51,1
1738315688,1767.55,5
1738315690,1767.46,6
1738315692,1767.36,6
1738315694,1767.71,1
1738315696,1768.19,9
1738315698,1768.11,1
1738315700,1768.46,6
1738315702,1767.81,1
1738315704,1767.85,5
1738315706,1767.43,3
1738315708,1767.68,8
1738315710,1768.32,2
1738315712,1768.13,3
1738315714,1768.43,3
1738315716,1768.41,1
1738315718,1768.03,3
1738315720,1767.71,1
1738315722,1767.47,7
1738315724,1767.86,6
1738315726,1767.04,4
1738315728,1767.36,6
1738315730,1766.35,5
1738315732,1766.81,1
1738315734,1766.98,8
1738315736,1766.72,2
1738315738,1766.93,3
1738315740,1766.3,0
1738315742,1766.52,2
1738315744,1766.26,6
1738315746,1765.6,0
1738315748,1765.51,1
1738315750,1765.8,0
1738315752,1766.09,9
1738315754,1766.48,8
1738315756,1766.5,0
1738315758,1766.81,1
1738315760,1766.68,8
1738315762,1767.52,2
1738315764,1767.24,4
1738315766,1768.25,5
1738315768,1768.01,1
1738315770,1767.72,2
1738315772,1767.33,3
1738315774,1767.79,9
1738315776,1767.96,6
1738315778,1768.36,6
1738315780,1768.28,8
1738315782,1767.93,3
1738315784,1767.72,2
1738315786,1768.04,4
1738315788,1768.76,6
1738315790,1768.43,3
1738315792,1767.46,6
1738315794,1767.39,9
1738315796,1766.72,2
1738315798,1766.91,1
1738315800,1766.72,2
1738315802,1766.94,4
1738315804,1767.15,5
1738315806,1767.57,7
1738315808,1767.37,7
1738315810,1766.86,6
1738315812,1766.47,7
1738315814,1767.21,1
1738315816,1766.87,7
1738315818,1766.46,6
1738315820,1766.43,3
1738315822,1766.47,7
1738315824,1765.77,7
1738315826,1766.03,3
1738315828,1765.38,8
1738315830,1765.65,5
1738315832,1765.64,4
1738315834,1765.12,2
1738315836,1764.56,6
1738315838,1764.82,2
1738315840,1764.58,8
1738315842,1763.83,3
1738315844,1764.08,8
1738315846,1763.59,9
1738315848,1763.83,3
1738315850,1764.05,5
1738315852,1764.5,0
1738315854,1764.54,4
1738315856,1763.62,2
1738315858,1763.24,4
1738315860,1763.71,1
1738315862,1763.85,5
1738315864,1764.47,7
1738315866,1763.68,8
1738315868,1763.22,2
1738315870,1763.4,0
1738315872,1764.03,3
1738315874,1764.19,9
1738315876,1764.14,4
1738315878,1763.13,3
1738315880,1763.09,9
1738315882,1763.42,2
1738315884,1762.1,0
1738315886,1762.2,0
1738315888,1762.21,1
1738315890,1761.83,3
1738315892,1761.71,1
1738315894,1762.23,3
1738315896,1761.34,4
1738315898,1760.99,9
1738315900,1761.43,3
1738315902,1760.78,8
1738315904,1760.5,0
1738315906,1760.31,1
1738315908,1759.96,6
1738315910,1760.05,5
1738315912,1760.89,9
1738315914,1760.99,9
1738315916,1760.72,2
1738315918,1761.16,6
1738315920,1761.09,9
1738315922,1760.52,2
1738315924,1760.73,3
1738315926,1760.23,3
1738315928,1760.21,1
1738315930,1759.37,7
1738315932,1759.22,2
1738315934,1759.63,3
1738315936,1759.5,0
1738315938,1759.63,3
1738315940,1758.97,7
1738315942,1758.67,7
1738315944,1759,0
1738315946,1758.94,4
1738315948,1758.48,8
1738315950,1758.39,9
1738315952,1758.94,4
1738315954,1758.83,3
1738315956,1758.78,8
1738315958,1758.62,2
1738315960,1758.05,5
1738315962,1757.88,8
1738315964,1757.85,5
1738315966,1758.21,1
1738315968,1758.76,6
1738315970,1758.64,4
1738315972,1759.01,1
1738315974,1759,0
1738315976,1758.97,7
1738315978,1758.34,4
1738315980,1757.81,1
1738315982,1757.5,0
1738315984,1757.47,7
1738315986,1757.95,5
1738315988,1757.42,2
1738315990,1757.04,4
1738315992,1757.62,2
1738315994,1757.54,4
1738315996,1756.76,6
1738315998,1757.77,7
1738316000,1758.47,7
1738316002,1758.61,1
1738316004,1758.77,7
1738316006,1759.1,0
1738316008,1758.63,3
1738316010,1759.06,6
1738316012,1759.3,0
1738316014,1758.69,9
1738316016,1758.9,0
1738316018,1759.37,7
1738316020,1759.87,7
1738316022,1760.36,6
1738316024,1759.95,5
1738316026,1760.82,2
1738316028,1761.01,1
1738316030,1761.12,2
1738316032,1761.83,3
1738316034,1761.51,1
1738316036,1761.38,8
1738316038,1761.57,7
1738316040,1762.11,1
1738316042,1762.02,2
1738316044,1762.26,6
1738316046,1762.3,0
1738316048,1762.8,0
1738316050,1762.5,0
1738316052,1763.51,1
1738316054,1763.39,9
1738316056,1763.44,4
1738316058,1763.57,7
1738316060,1763.63,3
1738316062,1763.36,6
1738316064,1763.11,1
1738316066,1763.73,3
1738316068,1763.82,2
1738316070,1763.51,1
1738316072,1763.72,2
1738316074,1763.72,2
1738316076,1763.71,1
1738316078,1763.88,8
1738316080,1763.24,4
1738316082,1763.64,4
1738316084,1763.95,5
1738316086,1763.68,8
1738316088,1762.81,1
1738316090,1762,0
1738316092,1762.84,4
1738316094,1762.74,4
1738316096,1762.87,7
1738316098,1763.04,4
1738316100,1763.11,1
1738316102,1762.98,8
1738316104,1764.06,6
1738316106,1763.29,9
1738316108,1763.24,4
1738316110,1763.62,2
1738316112,1763.35,5
1738316114,1763.54,4
1738316116,1763.91,1
1738316118,1764.32,2
1738316120,1764.22,2
1738316122,1763.78,8
1738316124,1764.05,5
1738316126,1764.25,5
1738316128,1764.08,8
1738316130,1764.33,3
1738316132,1763.84,4
1738316134,1763.86,6
1738316136,1764.19,9
1738316138,1764.48,8
1738316140,1764.56,6
1738316142,1764.49,9
1738316144,1764.22,2
1738316146,1764.38,8
1738316148,1764.48,8
1738316150,1765.23,3
1738316152,1765.43,3
1738316154,1766.26,6
1738316156,1766.51,1
1738316158,1766.55,5
1738316160,1766.07,7
1738316162,1766.01,1
1738316164,1765.2,0
1738316166,1764.91,1
1738316168,1765.11,1
1738316170,1764.05,5
1738316172,1764.23,3
1738316174,1764.21,1
1738316176,1764.2,0
1738316178,1764.75,5
1738316180,1764.04,4
1738316182,1764.33,3
1738316184,1763.69,9
1738316186,1763.74,4
1738316188,1764.03,3
1738316190,1764.24,4
1738316192,1763.95,5
1738316194,1763.41,1
1738316196,1763.79,9
1738316198,1764.39,9
1738316200,1764.21,1
1738316202,1764.36,6
1738316204,1763.66,6
1738316206,1763.36,6
1738316208,1764.02,2
1738316210,1763.83,3
1738316212,1763.17,7
1738316214,1763.02,2
1738316216,1763.39,9
1738316218,1763.93,3
1738316220,1764.23,3
1738316222,1763,0
1738316224,1763.19,9
1738316226,1763.35,5
1738316228,1763.33,3
1738316230,1763.37,7
1738316232,1763.13,3
1738316234,1763.56,6
1738316236,1764.09,9
1738316238,1763.79,9
1738316240,1764.19,9
1738316242,1764.16,6
1738316244,1764.29,9
1738316246,1764.38,8
1738316248,1763.82,2
1738316250,1764.14,4
1738316252,1763.34,4
1738316254,1763.23,3
1738316256,1763.5,0
1738316258,1763.76,6
1738316260,1763.3,0
1738316262,1763.03,3
1738316264,1762.72,2
1738316266,1762.95,5
1738316268,1763.6,0
1738316270,1763.94,4
1738316272,1763.97,7
1738316274,1764.64,4
1738316276,1764.88,8
1738316278,1764.78,8
1738316280,1764.91,1
1738316282,1764.23,3
1738316284,1764.13,3
1738316286,1764.14,4
1738316288,1763.97,7
1738316290,1763.82,2
1738316292,1763.52,2
1738316294,1764.31,1
1738316296,1763.89,9
1738316298,1764.2,0
1738316300,1764.34,4
1738316302,1765.55,5
1738316304,1764.83,3
1738316306,1764.38,8
1738316308,1765.3,0
1738316310,1765.37,7
1738316312,1765.83,3
1738316314,1765.52,2
1738316316,1765.24,4
1738316318,1765.45,5
1738316320,1765.9,0
1738316322,1765.58,8
1738316324,1765.21,1
1738316326,1765.02,2
1738316328,1765.79,9
1738316330,1766,0
1738316332,1765.86,6
1738316334,1765.91,1
1738316336,1766.02,2
1738316338,1765.42,2
1738316340,1765.11,1
1738316342,1766.05,5
1738316344,1766.26,6
1738316346,1766.53,3
1738316348,1766.46,6
1738316350,1766.68,8
1738316352,1766.68,8
1738316354,1767.67,7
1738316356,1767.59,9
1738316358,1767.2,0
1738316360,1766.96,6
1738316362,1766.37,7
1738316364,1765.52,2
1738316366,1765.88,8
1738316368,1765.78,8
1738316370,1765.1,0
1738316372,1765.57,7
1738316374,1765.73,3
1738316376,1765.21,1
1738316378,1765.33,3
1738316380,1765.12,2
1738316382,1765.25,5
1738316384,1765.11,1
1738316386,1765.73,3
1738316388,1765.99,9
1738316390,1765.43,3
1738316392,1765.89,9
1738316394,1765.72,2
1738316396,1766.55,5
1738316398,1766.9,0
1738316400,1767.87,7
1738316402,1768.18,8
1738316404,1767.24,4
1738316406,1767.93,3
1738316408,1768.65,5
1738316410,1768.25,5
1738316412,1768.61,1
1738316414,1767.94,4
1738316416,1767.89,9
1738316418,1767.6,0
1738316420,1768.79,9
1738316422,1769.58,8
1738316424,1769.74,4
1738316426,1769.39,9
1738316428,1769.56,6
1738316430,1769.38,8
1738316432,1770.2,0
1738316434,1770.09,9
1738316436,1769.84,4
1738316438,1769.8,0
1738316440,1769.3,0
1738316442,1769.49,9
1738316444,1769.48,8
1738316446,1769.52,2
1738316448,1769.52,2
1738316450,1769.17,7
1738316452,1768.89,9
1738316454,1769.48,8
1738316456,1769.69,9
1738316458,1769.15,5
1738316460,1769.46,6
1738316462,1770.07,7
1738316464,1769.51,1
1738316466,1768.85,5
1738316468,1768.05,5
1738316470,1767.83,3
1738316472,1767.87,7
1738316474,1768.17,7
1738316476,1767.72,2
1738316478,1767.65,5
1738316480,1767.46,6
1738316482,1768.05,5
1738316484,1767.74,4
1738316486,1767.94,4
1738316488,1767.84,4
1738316490,1767.38,8
1738316492,1767.59,9
1738316494,1767.52,2
1738316496,1768.15,5
1738316498,1767.97,7
1738316500,1767.79,9
1738316502,1767.43,3
1738316504,1767.4,0
1738316506,1766.86,6
1738316508,1766.46,6
1738316510,1766.12,2
1738316512,1766.15,5
1738316514,1766.9,0
1738316516,1766.79,9
1738316518,1767.31,1
1738316520,1767.64,4
1738316522,1768.23,3
1738316524,1768.54,4
1738316526,1767.84,4
1738316528,1767.41,1
1738316530,1768.28,8
1738316532,1768.28,8
1738316534,1768.01,1
1738316536,1768.3,0
1738316538,1768.06,6
1738316540,1767.77,7
1738316542,1767.85,5
1738316544,1767.7,0
1738316546,1767.5,0
1738316548,1767.69,9
1738316550,1767.69,9
1738316552,1767.78,8
1738316554,1768.41,1
1738316556,1768.57,7
1738316558,1768.27,7
1738316560,1768.11,1
1738316562,1767.72,2
1738316564,1767.61,1
1738316566,1767.21,1
1738316568,1767.64,4
1738316570,1767.96,6
1738316572,1768.27,7
1738316574,1768.06,6
1738316576,1766.9,0
1738316578,1767.12,2
1738316580,1766.89,9
1738316582,1766.77,7
1738316584,1766.37,7
1738316586,1765.62,2
1738316588,1766.89,9
1738316590,1767.74,4
1738316592,1767.74,4
1738316594,1767.61,1
1738316596,1768.27,7
1738316598,1767.79,9
1738316600,1767.95,5
1738316602,1768.28,8
1738316604,1767.61,1
1738316606,1766.73,3
1738316608,1766.79,9
1738316610,1766.71,1
1738316612,1766.22,2
1738316614,1766.3,0
1738316616,1765.46,6
1738316618,1765.23,3
1738316620,1766.35,5
1738316622,1766.24,4
1738316624,1766.7,0
1738316626,1766.94,4
1738316628,1766.73,3
1738316630,1766.54,4
1738316632,1766.54,4
1738316634,1766.77,7
1738316636,1766.49,9
1738316638,1766.31,1
1738316640,1766.58,8
1738316642,1766.95,5
1738316644,1766.61,1
1738316646,1766.8,0
1738316648,1766.89,9
1738316650,1767.56,6
1738316652,1767.84,4
1738316654,1767.63,3
1738316656,1767.65,5
1738316658,1767.27,7
1738316660,1766.94,4
1738316662,1766.76,6
1738316664,1766.55,5
1738316666,1766.5,0
1738316668,1766.57,7
1738316670,1766.3,0
1738316672,1765.98,8
1738316674,1765.77,7
1738316676,1765.92,2
1738316678,1766.57,7
1738316680,1767.17,7
1738316682,1767.77,7
1738316684,1767.3,0
1738316686,1767.21,1
1738316688,1766.87,7
1738316690,1766.65,5
1738316692,1766.83,3
1738316694,1767.63,3
1738316696,1767.31,1
1738316698,1767.82,2
1738316700,1767.4,0
1738316702,1767.18,8
1738316704,1767.93,3
1738316706,1767.86,6
1738316708,1768.09,9
1738316710,1768.82,2
1738316712,1769.19,9
1738316714,1769.37,7
1738316716,1770.52,2
1738316718,1770.23,3
1738316720,1770.29,9
1738316722,1769.72,2
1738316724,1769.89,9
1738316726,1769.49,9
1738316728,1768.77,7
1738316730,1767.46,6
1738316732,1767.7,0
1738316734,1767.5,0
1738316736,1766.89,9
1738316738,1767.76,6
1738316740,1767.81,1
1738316742,1768.05,5
1738316744,1768.22,2
1738316746,1768.06,6
1738316748,1768.3,0
1738316750,1767.18,8
1738316752,1767.57,7
1738316754,1767.02,2
1738316756,1767.39,9
1738316758,1767.97,7
1738316760,1767.4,0
1738316762,1767.2,0
1738316764,1767.41,1
1738316766,1766.91,1
1738316768,1766.67,7
